x,y
476.294534,843.990432
482.129611,852.300383
479.690209,832.340122
477.831560,838.552972
498.114193,823.937761
470.766735,844.411842
465.795856,854.270595
475.190916,851.916455
447.221175,825.993216
452.173848,835.379071
463.693590,804.788655
454.989135,842.278192
440.890826,836.687016
461.384007,823.683827
420.542277,827.521382
433.884137,829.246914
439.298340,828.783924
418.279988,826.313127
397.373433,816.653686
389.728095,836.487742
384.994653,835.762040
381.584611,816.555260
347.517357,821.245195
355.158707,822.387603
365.596582,833.499622
361.411673,825.482161
329.928278,818.661908
324.758637,808.630962
315.400531,830.655986
336.499895,839.851612
313.609524,807.915992
281.713639,802.819673
262.531324,811.603880
264.598975,809.401101
257.635241,798.585190
233.590206,820.212548
242.326320,806.983461
235.372232,803.064076
229.971227,813.118076
223.287136,808.406547
199.222485,812.522593
210.683069,805.501412
200.616105,811.467737
201.455934,799.231182
190.012586,812.172046
196.304529,813.651389
158.369754,791.879366
188.901556,811.634155
191.788614,815.844804
197.236287,811.501006
202.993897,833.792322
205.989568,819.502132
177.584078,806.275003
187.305776,843.069074
210.789540,811.288095
198.063897,825.154822
202.012732,824.460197
206.421667,840.628889
223.618058,830.834040
218.571446,814.883089
217.004948,828.189575
183.314223,844.811216
203.926038,842.359345
224.614992,840.577269
240.453777,850.028231
232.223319,861.213050
224.565365,870.958375
227.939377,851.031246
225.335324,872.229076
254.890019,854.916956
237.070683,854.709696
234.420486,872.237931
236.239421,869.618535
246.157011,866.787032
237.596813,854.084691
267.193969,886.614247
261.308316,870.236737
248.311783,875.468547
244.169722,873.844376
260.071977,883.173066
264.837245,858.634377
271.977248,876.818315
261.869278,896.456156
292.076591,877.111013
308.890078,889.427547
306.027108,870.071396
311.207607,881.076802
327.276835,885.144597
328.031530,880.925883
338.999801,883.163132
337.338449,882.136618
343.983733,888.556437
350.462573,883.539321
360.494262,873.507545
358.722801,875.662996
380.654409,866.111095
390.614346,867.761749
409.066892,848.690883
420.088662,855.698976
428.250485,855.994950
434.764461,850.456561
442.808772,843.134865
441.165461,853.772994
449.590860,847.889218
458.847689,851.681762
459.231716,858.661318
461.222073,835.772541
470.862649,843.031750
468.564462,848.221994
471.679344,841.505704
473.793889,840.062159
478.503425,832.361601
487.701721,823.074501
497.601933,816.626983
487.011162,815.383878
490.227875,805.347452
482.457188,798.765436
492.454076,805.305688
492.004194,809.078889
502.477824,792.672346
478.330097,791.460485
472.167673,791.688111
469.201488,796.768629
466.831748,787.116373
466.980162,787.237934
468.393791,782.157751
480.182924,778.405490
464.028197,787.311797
457.055211,778.591834
450.450603,780.670652
453.329941,785.736950
437.360795,767.994457
435.070712,766.192399
450.999821,795.346536
431.892930,774.648847
432.432229,768.082291
419.727678,772.677511
419.032488,778.253791
400.900792,772.181786
410.788641,766.873088
401.007238,773.885888
387.376079,770.321638
376.800663,759.284512
371.992198,773.048904
367.244735,767.612318
368.548688,767.822222
349.012516,774.390985
364.372068,764.587433
342.458895,773.308049
331.683575,768.000610
319.950905,771.948280
322.415115,757.759672
311.853600,769.385527
311.617962,767.446982
298.337351,752.563189
300.309586,757.876846
294.696676,763.688447
288.094732,754.369428
281.999273,762.792219
282.910216,748.865226
287.151232,751.991443
269.964598,751.441004
270.923760,741.784004
265.611908,738.512299
276.588083,735.913939
264.003153,736.579836
273.587644,732.162919
282.299448,732.643952
276.993998,729.399351
276.486304,730.609697
298.529186,728.707427
296.657598,732.690878
297.156454,724.776574
289.447852,730.468634
299.138436,726.869825
305.719012,709.088200
319.955788,711.876687
313.762940,720.977024
325.768288,712.220661
313.603381,706.258357
326.272915,702.478111
329.589797,692.739064
321.617622,706.468672
327.137242,688.794384
347.674843,699.537025
338.567568,691.486455
351.582166,693.329976
357.895205,712.112946
389.815982,711.762817
353.615458,685.416327
381.764725,700.105886
391.888372,679.570140
405.651539,698.658757
381.531919,703.737650
404.897910,696.032483
387.140905,702.779624
400.586816,689.368375
392.102961,684.780878
396.855680,693.438961
400.758332,674.064763
429.314830,678.691458
402.504342,674.691950
427.327312,681.887593
455.277944,684.680736
471.226097,670.552494
469.201931,661.764479
461.135318,660.354156
488.056484,666.837420
449.701298,674.296500
485.354552,665.556022
475.806158,665.005775
499.237192,676.221815
474.382191,650.928324
475.299679,645.912778
463.157954,625.135891
481.784025,663.589760
489.297567,649.275150
491.239909,653.978333
487.425599,651.314386
489.979375,637.520818
473.901380,653.421256
466.601542,637.961288
463.651688,646.432123
474.848931,647.414056
460.340178,619.611623
464.461166,633.982952
431.088865,626.813149
430.833172,631.233838
442.753680,624.743688
428.854280,627.129127
433.413257,633.268332
432.545775,614.566293
428.919226,622.023605
401.165673,592.694232
406.419254,613.618432
374.900394,615.809037
396.417106,591.674592
372.843278,601.747461
371.692416,608.912608
368.941975,589.163064
378.361649,588.107923
361.457780,589.646269
354.956626,605.385536
348.462417,594.520087
345.957061,580.333184
345.652890,583.740378
318.125882,586.549108
300.793623,571.708374
289.833093,575.581806
281.958716,569.034343
273.823108,567.724583
271.432118,565.758823
263.346084,564.229540
267.260528,548.184016
269.644618,549.651531
250.178990,558.815320
241.019199,543.263459
245.945115,531.602398
239.267330,531.800460
248.865724,538.499579
228.243426,540.346731
237.974169,529.861641
238.925530,524.772561
242.268405,519.442057
244.901976,524.041640
252.226103,516.638848
253.447792,508.643693
269.974150,510.400527
266.028303,493.745942
251.997829,501.822765
239.189494,497.879126
246.481015,496.861328
259.786182,501.972257
256.885596,498.755096
250.576739,489.462184
259.851122,485.366563
253.690406,473.875260
265.056914,462.864868
283.314969,481.063898
275.202748,474.046055
288.437946,468.326759
284.515159,466.186739
295.391720,487.140618
313.328430,473.066720
303.249679,481.187506
281.116784,471.449726
325.401713,476.116112
302.755160,469.945798
309.642810,473.354120
332.014261,480.355735
346.886849,476.608563
357.230338,491.793540
388.257865,506.769458
388.013059,483.486332
391.186182,492.165973
402.449257,476.722379
384.986722,483.442372
404.396370,486.819199
400.595849,477.973728
426.039067,479.008110
444.951481,477.369867
455.644567,477.151484
456.725344,466.924896
458.543669,460.562116
451.006116,468.029588
466.941732,465.018763
481.317568,452.211847
501.325240,475.971223
493.238651,456.131819
498.396655,474.032341
508.990510,469.652480
506.689170,476.143403
537.081380,459.742152
509.121430,464.905642
544.694033,445.750653
567.289485,460.381630
559.874768,446.038596
546.662843,426.552638
551.030132,415.067851
542.558347,423.002958
549.257198,427.673393
548.803831,416.465364
541.988225,406.394283
555.029290,416.407823
544.771964,411.266707
552.129377,415.679650
552.492183,390.315611
542.769446,398.384697
547.369960,393.477574
540.327127,379.274154
544.375005,371.623730
550.876531,367.666604
554.185801,369.891696
539.885052,365.940586
533.470363,350.723331
523.086594,355.303063
530.228174,362.930354
522.179565,354.777023
521.105124,350.811917
530.251490,353.376357
507.106037,357.593271
522.621362,347.882606
514.361300,345.048580
494.316313,339.185717
487.520615,339.496001
492.182093,336.640116
493.432265,324.677181
482.898716,328.603291
488.267957,321.085148
489.986054,314.924703
467.894282,329.978379
465.601794,309.524822
480.712478,312.410912
465.504151,312.993782
471.012762,299.425906
447.582591,315.004844
441.714492,311.657402
447.433797,313.192767
436.831319,316.216610
451.661054,306.957557
425.767909,305.683157
417.369271,307.708890
377.023994,311.245421
362.537175,304.276557
361.530407,306.063376
348.624124,297.937172
347.108644,298.921029
337.649795,300.833263
337.113412,309.166076
326.698124,299.326435
322.125001,301.373978
312.855052,302.569435
314.919847,300.934452
294.495234,299.421280
294.052400,303.352168
272.335470,294.873516
263.703840,296.141475
266.042800,282.486912
252.933255,293.697276
246.135205,295.325515
230.616342,278.678279
238.237135,282.976690
223.124511,282.252143
219.834946,271.774449
205.134784,266.835085
209.646280,263.777144
198.752143,271.759909
204.522222,278.121791
195.914884,271.821044
210.262120,258.905488
191.195542,267.195014
206.697340,273.514086
204.700520,270.337525
195.121580,264.418781
201.722176,276.746509
204.735097,243.044619
225.860306,267.059632
214.533230,260.221219
204.398346,248.625052
220.114877,262.728322
226.092057,257.778303
236.253976,253.759435
248.892183,240.883542
245.695921,245.437301
251.098509,236.421335
258.263744,234.556320
256.834607,246.119850
261.018577,240.986784
275.741325,238.152596
284.286797,239.948593
283.553358,238.016070
300.477861,229.841628
313.620037,233.290215
314.256874,242.428963
324.650892,248.776582
328.655851,248.203862
338.239736,234.535144
348.481037,234.197432
366.453358,221.883611
372.545518,230.265190
393.885928,233.605761
401.601850,230.501677
406.049384,224.841404
418.770196,229.429007
430.406763,232.685861
429.028245,228.157876
444.542919,221.844371
440.823890,235.248511
448.015783,233.027885
455.524254,233.333979
460.569040,234.221706
475.765788,232.542500
478.895409,231.674237
498.269552,214.443017
510.834299,222.073894
509.155126,212.937030
533.510373,218.026251
510.933864,213.853916
523.525225,227.083910
510.309866,215.777601
527.924372,228.671064
526.917880,215.990869
514.589526,220.836612
518.995821,215.244897
498.885450,217.774729
535.774074,207.437288
521.028164,210.728203
517.652744,208.262546
512.525993,198.901152
516.545897,208.990761
505.211701,205.518128
511.630080,204.530384
514.133507,210.688119
503.398878,195.305367
510.055035,198.465824
511.895514,195.145845
526.335164,193.390245
498.630695,181.162487
492.701522,179.428671
497.899803,161.782463
483.574179,159.691179
495.994456,171.079518
491.659965,178.287090
487.812681,181.821700
489.986995,174.898275
503.380494,172.583796
492.420101,171.553712
500.414596,170.310889
509.515556,149.234288
506.109863,143.635363
486.440511,211.700918
481.600378,171.785921
484.379765,170.193625
488.881347,175.121002
481.260654,168.991652
485.195080,160.249555
491.191546,151.634124
497.551975,141.107149
490.362299,154.875937
481.623765,149.769854
489.075996,137.497805
475.261992,138.000269
481.056890,140.150060
494.911705,136.291558
479.052159,126.672737
474.705682,130.316667
462.662759,115.290295
465.925034,126.437095
473.262643,128.269539
448.454572,131.523409
453.505627,126.056274
460.394834,127.966333
446.233286,123.682905
426.932261,132.203861
419.284843,124.667520
411.488438,129.841652
414.635966,129.378079
397.942005,124.961915
397.449842,123.564477
381.471919,130.113073
374.651281,130.094179
372.756731,133.300076
356.259888,133.795990
349.856596,137.351632
343.765532,134.414001
338.510819,138.328106
326.151931,128.177169
315.961634,121.709587
321.588891,121.974605
312.725539,121.462952
316.948564,124.563364
306.773348,125.907072
300.614526,127.648164
299.206352,125.645542
291.018871,128.404515
294.059639,131.896493
268.579818,116.233014
266.539019,122.916264
253.751397,123.880101
254.563791,128.257282
238.601918,139.634457
249.051605,116.975295
244.713564,141.406963
251.808612,132.185988
255.916047,100.622585
263.672597,136.105978
267.122255,126.353789
261.235694,101.588140
246.450325,98.012582
253.433240,83.543501
249.932128,82.420066
254.087878,122.665213
253.088690,126.896916
226.540218,127.976874
220.719461,119.447150
208.386747,128.080960
238.460912,100.377446
240.523463,117.569468
228.789887,120.735026
228.548472,104.064648
241.393305,110.764384
248.942424,133.080956
252.604186,109.049681
260.181304,117.628589
263.012093,111.761670
259.290850,114.887235
275.223966,124.070000
257.386041,132.017542
273.494340,110.225312
256.196193,118.189169
260.411727,107.437418
277.675037,103.768027
275.607584,95.265340
261.900600,128.497282
257.246031,110.783442
254.915703,112.578132
267.770485,118.163648
265.001575,115.149825
265.289521,120.717258
256.890913,125.946320
263.062733,132.288125
259.565815,129.517887
262.506836,125.546371
258.214908,120.580690
317.859274,117.228623
308.673558,105.526852
300.470176,87.207315
314.954759,112.002495
299.933472,115.037616
300.693038,113.738721
324.577187,120.132331
322.731986,111.057999
313.598777,109.734662
327.922184,120.416373
309.943625,103.508260
322.695287,99.490138
322.690691,88.893409
318.133782,82.746791
328.325022,83.509472
327.740712,84.882061
334.988751,52.492333
321.930187,95.385072
344.317242,95.325015
345.452987,56.476436
378.494718,69.949683
363.310246,93.089869
378.750067,52.284577
364.322673,58.821882
394.758790,114.964568
391.973553,93.330302
389.563154,103.615226
401.089782,106.973979
412.515361,115.038106
406.365432,102.945701
399.865461,97.664666
384.733961,104.056076
422.892018,142.227728
401.175386,117.488128
420.657821,108.760267
397.295322,95.898588
397.473561,110.477442
406.138544,102.056962
405.087911,125.341035
384.029715,90.346653
379.148699,84.250190
420.392235,118.036492
418.461982,96.850326
391.729281,109.270087
409.526152,100.782753
438.551392,108.100096
415.040158,101.284549
412.086170,108.420678
436.476157,115.713952
404.221839,95.292478
434.944813,66.936491
448.244462,90.912259
414.048508,70.280028
414.410585,90.359748
404.450192,89.919162
415.483169,78.836469
437.635995,62.802648
427.904316,68.426311
423.959142,70.091633
412.572387,73.620305
412.945937,66.208672
420.681471,74.571495
418.897560,67.853051
386.089987,60.382222
399.667366,57.817547
395.614565,43.813698
395.630465,65.261891
386.612406,62.841008
404.087071,48.568784
416.016877,51.664789
419.805960,62.242225
418.383187,52.392114
426.863285,45.525464
425.708869,45.122072
426.255864,37.693357
419.345397,41.580737
419.018626,40.734653
423.632603,44.603975
415.162297,51.941722
413.082993,46.456215
401.605725,49.733265
389.640840,55.570201
388.588399,53.640456
378.845259,55.567020
369.973305,71.511371
368.653892,69.673131
358.714454,61.816178
363.605050,78.181465
361.663017,77.624936
353.548185,87.238986
348.604477,84.663367
357.060503,90.897858
347.590811,107.852613
338.168156,110.246951
325.766401,118.023629
329.702649,126.007379
323.787806,127.921205
319.397990,127.110166
311.117906,139.178696
305.109002,149.669857
308.159795,137.201048
309.666494,155.951004
308.061440,155.265277
313.554667,158.980908
313.418591,166.516933
330.980307,171.002431
339.411660,173.462593
336.951201,186.300190
350.754711,181.156550
363.987334,192.343972
364.712745,195.586423
382.328529,202.556543
404.834337,202.336311
415.341352,199.348414
413.975632,207.807895
416.479482,200.495235
420.172370,208.769798
423.289543,206.393541
430.836695,216.135558
433.149076,221.451852
447.097147,221.974698
444.999837,222.623506
454.845638,204.421386
468.069467,197.269987
467.038233,207.926971
476.313767,201.968000
491.129006,205.218023
487.557559,207.753012
495.496593,203.970713
496.536762,211.557419
504.573449,204.525083
494.172151,214.053544
492.466577,220.154325
496.143510,225.453233
495.765963,226.595111
496.776807,237.290710
504.361480,237.719608
512.218495,250.277372
506.675657,252.796329
505.601737,261.748848
502.497119,264.036535
506.474964,256.383907
499.038084,257.687284
497.782717,265.766755
495.756863,270.067539
488.329277,273.828268
484.273922,278.630543
481.049143,287.460855
474.740466,291.740250
480.511769,291.763957
471.405611,300.691817
464.788822,308.768087
457.511890,305.063887
448.936305,303.602752
450.525566,319.696650
439.204840,324.726861
435.818313,327.601378
420.839492,338.791452
406.002957,345.276183
391.892526,343.612006
386.777818,344.799185
375.384098,346.289527
376.372768,354.898477
364.562381,356.348438
352.147460,359.255950
347.739133,365.525051
351.435345,375.084505
342.134219,362.626844
333.183168,371.573837
339.387622,388.577498
316.896716,406.953868
319.959491,422.564947
314.956002,432.669254
309.572616,421.800975
303.659240,440.040570
306.802427,444.774173
297.639828,448.218763
297.511500,454.066784
295.360224,454.655793
291.676203,453.859860
290.233903,465.019731
287.234529,459.793834
289.885216,471.402521
294.254657,471.700496
294.679927,469.473267
296.421674,475.706107
301.820597,476.647895
303.127611,475.743362
312.831921,491.218264
325.127037,491.924801
326.919821,490.243732
333.505371,487.947799
335.001550,496.310403
344.370408,503.224233
357.622650,503.131338
373.545250,519.404988
381.116828,516.033435
396.371705,516.250878
396.123697,514.159913
409.254590,519.422247
409.070637,530.737572
416.739327,524.936556
419.401824,527.312579
427.044246,530.113367
433.949900,539.105334
435.108383,544.142112
437.315973,547.475049
449.597358,551.345533
449.136386,554.958640
459.615837,561.778283
460.249418,564.044897
463.045028,570.961395
453.666093,579.406760
454.578356,572.793329
458.214059,586.960995
455.100714,591.862510
451.249889,595.867730
456.306760,600.556891
453.451360,603.873037
452.578959,607.449959
450.741086,609.823655
456.824048,622.278594
460.161196,626.319075
451.084782,619.319227
457.097572,627.716520
449.925885,633.946026
451.383641,633.326633
451.624644,631.118390
448.343269,634.029672
453.043305,638.289492
445.833918,640.703356
419.467406,645.050792
410.169380,640.205658
398.086090,643.714759
393.749010,645.216611
377.042031,647.255330
372.645647,649.676291
365.973524,649.454611
356.795877,647.958348
349.468700,655.015906
335.374533,658.023371
331.746172,660.432596
323.871548,659.566928
318.278094,660.977851
312.433999,678.088663
296.977230,677.436184
291.169469,682.016540
288.879006,682.460524
281.448326,689.258751
274.830189,694.116473
256.086829,702.958655
253.974990,705.708169
258.302057,708.690081
252.185671,708.325695
255.537905,715.761799
249.687716,725.204310
259.825437,722.479870
256.990484,730.862271
265.637004,730.621040
259.695716,742.534307
257.576945,751.906225
257.851286,761.431252
269.177189,758.405783
271.010219,764.010656
265.775494,767.117535
270.959909,769.610975
285.321795,774.035902
296.752737,770.155030
