x,y
1016.196878,462.698031
1003.497504,481.993165
987.451737,507.495273
983.582903,511.352624
974.969767,516.701531
966.472128,522.655230
956.140868,532.376097
947.217540,539.667670
934.781241,542.159613
924.140288,541.859356
910.164769,541.953124
897.154425,542.328317
880.314984,543.255597
868.102522,543.706070
843.592939,546.518565
830.900073,545.568918
818.033301,541.866201
800.543704,539.570533
785.943772,537.094913
773.330597,537.448351
751.610127,535.357351
733.696888,534.474151
712.478870,533.506528
693.392424,531.830105
680.273615,530.608313
671.855497,529.962226
661.566147,528.350646
652.323297,528.108068
642.531114,526.837771
633.125874,526.935626
618.013842,522.587376
607.786910,523.642829
597.352034,524.818189
587.854870,526.559144
566.222032,533.477076
551.466633,538.101823
537.608478,542.776058
529.087694,545.894961
518.118723,545.129276
505.075287,543.035703
496.073998,540.897792
483.459714,535.097463
469.019580,526.227807
457.935308,520.060366
447.811958,512.012572
441.108901,506.322463
437.819863,504.186760
435.315047,504.498439
435.604942,503.833087
438.129406,502.956675
437.347794,507.096652
441.454340,508.546028
447.018809,508.951262
456.711964,507.928322
467.327667,505.661913
483.071842,501.835774
494.853497,498.122221
514.954954,491.837501
540.049187,488.571784
560.838683,488.318047
580.687426,487.374157
597.920682,487.717211
621.180944,488.669893
640.710675,489.735665
664.933687,488.206737
686.411290,489.330082
706.158471,492.786757
730.820702,491.509507
756.292258,489.054564
775.532703,491.761510
795.114185,494.040006
818.818143,500.245413
838.880856,507.726251
856.773776,504.135991
874.381098,493.474384
894.116187,486.071739
911.515896,480.500679
929.036661,469.018514
937.401592,453.852132
948.592224,440.396564
949.963279,428.795600
952.117516,421.333732
957.318488,417.355391
963.101342,417.507649
964.983401,416.120999
957.619039,413.872749
958.725593,415.683883
959.047504,422.703301
961.720510,427.040370
960.708374,429.281819
954.748505,429.176056
954.642845,435.515560
954.744790,437.961683
948.363729,440.518385
953.431401,444.952811
953.591668,447.234034
963.688583,454.107690
951.795836,458.308774
953.274603,452.026823
948.541318,449.298923
945.670981,446.596274
942.106433,449.908111
938.555052,452.782138
936.080390,461.421077
927.468266,458.824958
918.372674,458.269010
903.957906,456.475203
889.680098,449.751325
877.136165,444.842534
858.667452,447.839320
843.393225,445.814434
820.449791,439.893162
801.183626,431.348731
788.851673,424.777838
778.458729,404.919635
769.297750,390.270640
759.353183,381.774311
745.555657,357.658655
722.015893,346.881629
714.808685,341.784655
700.412067,333.788708
682.351099,319.804821
662.953338,315.420644
649.546457,306.970072
633.646970,299.430220
607.720587,294.893185
583.290413,297.480822
568.708998,293.330114
552.260806,290.317009
537.554600,290.455971
511.294710,293.497660
496.728605,295.946274
475.603127,299.200399
459.880714,305.462216
442.247004,314.319917
428.897564,321.000602
416.681285,325.817510
401.471967,337.284204
384.348804,348.139205
371.490720,351.636219
357.679627,355.691555
338.806752,360.058718
329.773703,366.855447
319.666267,372.787435
310.669747,384.748169
302.162832,391.750859
292.588599,414.371613
283.490083,421.826525
274.245916,426.550084
264.739459,440.572336
259.652127,444.718820
256.830320,445.230034
254.997380,444.318343
252.108680,443.017790
248.956719,440.419573
244.294957,437.888852
240.587107,433.604571
243.122476,428.476349
240.829512,418.659455
241.433055,400.688811
244.171015,390.713276
247.221530,379.793983
250.573830,368.420028
248.763683,354.031097
251.274435,308.236027
262.033749,292.060135
270.902721,281.175684
280.072690,271.317166
296.292336,255.686436
306.801914,248.593325
314.623482,236.182836
324.159221,229.274609
335.318099,224.554066
351.082316,220.213966
361.946036,217.132120
376.520712,213.550375
402.405121,210.959311
418.961577,206.316680
449.264714,196.016636
466.503582,190.189535
492.558711,181.837632
506.031315,181.162316
519.584832,180.800894
534.029272,179.382098
562.417727,170.828784
573.024410,172.218408
585.643666,173.416377
597.210077,183.811145
608.902466,185.531098
623.238725,193.415670
640.657025,193.018961
652.895769,194.905117
666.740860,198.491139
684.505647,201.406314
724.246639,211.043534
737.413799,213.861457
749.467355,217.124172
761.473767,219.205692
774.368225,219.877457
787.967885,221.505352
820.349660,222.730874
832.294324,221.553441
845.672707,218.343674
861.154763,222.554195
871.059576,229.121828
882.808137,235.449097
890.070989,241.756883
898.071176,250.329657
905.901218,257.661778
906.301997,262.207158
912.798901,270.658675
926.115411,278.942314
936.743832,293.655786
945.405085,306.856939
953.210072,314.304735
970.325390,322.654581
974.116977,333.215475
983.207729,347.546812
994.161604,362.179367
998.756206,367.329850
1006.958854,375.394989
1005.075561,383.747895
1001.992166,390.120611
1006.795313,388.627584
1015.749638,381.806806
1026.477000,369.781407
1036.787205,359.545852
1045.647619,349.487948
1052.288910,337.555809
1060.720977,325.612558
1061.717435,329.142268
1066.429809,325.998733
1069.210863,325.584505
1068.570429,335.133574
1066.830088,343.156843
1065.726704,361.936710
1069.945173,387.506581
1073.827586,410.272810
1075.214315,436.778054
1075.979782,454.676130
1081.608204,480.507256
1082.422004,495.176847
1081.504890,503.310095
1079.785658,509.722073
1077.328317,516.093820
1074.272477,522.598790
1071.234789,527.469387
1069.093245,528.771431
1065.256020,526.898157
1063.020815,516.782013
1062.176844,513.005025
1059.189699,508.834570
1057.129568,495.848080
1051.754618,473.378260
1045.145257,457.319707
1038.886989,444.766572
1031.161251,434.094173
1017.311095,419.729034
1005.365691,409.545773
989.600793,397.934276
974.055819,385.655024
959.674283,372.486373
943.272035,364.752503
924.408416,358.878248
906.666274,353.197905
889.791365,340.198133
880.180419,333.561724
862.926881,320.362284
850.083837,312.770974
838.502747,309.003147
827.391597,301.538064
819.944553,299.796662
812.912159,301.076663
805.125298,298.626913
793.788993,296.985829
783.489939,303.394670
777.845595,314.043783
771.905695,324.609206
766.902613,337.747683
763.718788,349.393709
764.643082,374.929346
761.951743,396.099608
758.956689,414.431397
754.872314,428.191478
749.234902,449.684566
741.914909,468.010368
734.858313,487.551119
726.300252,500.949347
717.476120,515.915722
705.879503,527.429234
697.120434,536.587536
690.278066,541.608988
680.223719,544.644712
672.265645,548.931306
661.901934,551.560525
649.098656,555.315614
641.033032,558.051873
634.270818,559.008092
610.652385,556.803833
606.127910,554.901191
596.829241,551.424937
595.162675,548.146107
595.528767,545.961835
597.712584,543.463152
602.818057,542.170040
612.499898,536.295942
617.099974,532.134083
650.396755,519.989974
675.720467,505.269704
697.067027,496.358701
708.687707,469.521434
710.634744,460.084230
714.366232,453.083561
709.705509,443.070114
707.415711,436.269701
700.404334,431.044493
689.532883,426.837429
678.616813,424.019520
652.209077,426.091288
648.928455,415.264287
647.632618,407.721962
632.630694,395.716438
610.721081,391.383949
591.950161,393.981852
586.263230,394.520915
573.539443,395.997039
562.244796,391.611441
543.098524,381.851747
530.343537,380.043889
517.969905,380.220786
512.601647,382.400739
512.243502,383.839096
511.199907,387.711560
517.155232,397.276016
522.816381,402.823862
529.615520,413.626653
539.330329,422.453670
546.398320,432.056517
549.670224,446.034311
554.033550,453.642948
550.814675,461.301888
550.828028,465.643420
553.326122,466.001103
554.201440,463.310107
558.082661,458.694052
558.894162,450.577573
559.051581,445.429030
555.011685,423.940196
555.434593,405.705147
556.699750,392.202719
556.630164,379.788944
556.449930,370.004703
556.147580,360.132925
556.042629,338.202861
557.284033,323.929001
561.237435,308.872552
561.805806,296.299860
563.974543,287.906002
563.950205,276.922087
563.934545,268.615332
561.502171,265.225188
561.405835,259.930804
561.896994,260.350522
563.907564,263.281151
567.748533,268.535170
568.274243,277.780249
567.483312,289.010290
572.430859,299.009745
578.788981,309.675976
580.960204,319.232399
581.014243,329.093245
579.413319,338.203383
579.223920,352.957748
576.275880,367.003213
572.890997,384.588302
571.168155,403.557222
569.092733,426.552107
561.080229,446.581598
553.631461,463.121624
548.365126,471.541374
532.513967,477.566827
514.271864,477.486648
503.967638,481.520697
496.107283,492.444852
490.808376,507.455248
481.439879,526.340836
476.615187,540.240628
467.296531,550.079785
459.780309,562.406963
451.137857,575.054402
443.591207,586.127997
437.975749,596.315842
429.899324,603.403193
420.896719,611.850760
412.525876,619.322547
401.015985,623.257203
387.132672,627.957452
373.257218,627.656696
356.556133,627.857345
358.400201,622.445185
321.490366,612.648026
321.983428,614.508316
278.937218,595.895271
270.644509,608.985080
247.443163,621.713165
251.720788,615.718665
244.091813,613.652292
236.623281,606.770864
230.784058,601.157903
225.153324,595.440676
221.959856,590.600350
223.748128,585.826319
225.188333,578.445641
229.222254,558.195937
229.723456,556.716828
227.510450,546.683627
227.847892,532.753931
227.308841,516.467059
233.239503,494.792131
238.180692,477.789310
238.180692,477.789310
238.180692,477.789310
238.180692,477.789310
238.180692,477.789310
238.180692,477.789310
238.180692,477.789310
244.514670,419.613839
238.729103,404.216004
235.690276,388.727200
237.809932,379.666886
237.064415,374.634667
236.227574,369.789100
230.912152,365.062672
223.810913,364.854094
221.116173,367.434214
221.562540,377.586478
221.549328,389.256664
221.915843,394.532259
251.377905,375.186216
223.495666,418.727487
212.231769,440.140816
216.839008,456.248577
218.605659,472.314628
221.208878,477.007709
217.574023,489.815135
233.287259,502.169939
234.211031,514.499776
238.980044,518.231904
257.682841,534.759226
251.256289,542.624154
251.102091,548.914147
247.646500,534.191140
236.548904,560.880683
232.604115,568.294514
224.895592,572.850621
220.315085,576.768823
213.628607,573.899434
206.889169,573.076487
205.137327,576.613819
199.479073,578.402733
191.201934,578.633802
184.577367,580.737375
154.330575,586.497322
149.857723,583.429911
165.938948,567.018879
160.685416,562.769743
159.047886,559.582180
157.116003,555.498070
157.132643,551.788389
151.617257,545.469403
152.660057,535.564891
153.621494,513.824315
155.297171,487.788388
158.785548,470.181330
163.816256,453.642391
169.849913,438.798117
171.346533,427.537547
169.138293,400.586897
173.256730,389.490475
177.380866,378.175877
180.293829,368.851151
176.757800,359.665696
180.221433,353.109601
182.720186,347.575982
182.631038,324.563147
185.809438,317.853749
189.983738,312.933804
196.239499,309.847719
205.973795,308.282515
221.160703,308.577527
238.218878,309.588910
250.255953,311.394903
270.807253,321.763004
282.712477,325.939536
300.019308,346.166032
300.242783,345.524606
300.658711,389.823134
318.428364,361.945797
339.991417,335.539072
351.223936,334.503579
366.352730,352.570645
382.153578,381.038060
381.663122,381.889052
382.569214,381.054351
381.676757,380.973621
410.034398,409.319443
432.030326,417.308057
442.939927,424.688626
439.170472,426.778219
449.136036,429.251847
461.073044,433.365291
467.972663,436.411712
476.861657,436.544090
485.679366,432.104970
492.299452,430.367975
493.694844,409.518534
488.518794,392.030015
481.953580,374.415452
483.602497,364.545907
496.692335,340.952308
502.607505,325.442239
500.453157,311.924576
498.760450,301.598216
494.824760,290.264958
497.170244,285.996135
497.579286,285.448989
499.980157,285.207376
508.601961,296.509530
511.569799,301.148932
509.545895,311.749405
509.365491,315.839325
511.410972,320.474388
516.201807,325.623977
518.830760,340.563226
522.866525,345.923937
535.194319,351.112950
543.870635,360.199698
553.571954,364.423794
567.763027,372.851692
587.830982,376.085078
603.557844,381.855994
616.557892,387.510345
640.631366,394.889393
658.648557,395.379298
682.707666,404.601161
707.209370,418.226485
721.347609,419.503863
734.133814,422.215358
746.859346,425.478423
765.921242,422.481772
781.093942,422.749854
792.970169,423.816549
803.596232,426.429375
818.301583,446.710133
826.511683,457.236508
838.193590,461.355505
850.147163,466.348981
866.404359,469.870758
881.679771,466.297200
888.905551,466.912665
898.643896,467.354955
903.369622,462.097239
916.566457,466.750287
925.936791,471.624144
934.874583,466.625084
942.246627,464.690081
954.963063,459.627531
960.902235,457.377493
972.280888,441.823810
977.809811,434.334437
972.607358,420.251487
970.377318,425.419827
972.723763,433.772092
976.759059,440.296790
981.888318,451.115504
985.334651,466.939645
985.587072,480.665651
979.638339,498.431226
968.505110,506.279850
955.855048,513.682571
947.118994,521.703947
940.021829,528.128720
935.572623,534.307131
932.802228,533.953501
931.214449,529.769147
935.626093,520.260461
938.387657,515.339466
945.529662,502.909977
947.550974,497.843610
955.729917,489.677927
943.114379,468.005107
939.343781,465.941796
943.534553,472.018582
941.743433,467.646164
939.652760,466.608643
933.493356,470.206189
926.428139,463.443485
915.150373,466.325011
911.217780,469.843228
902.282691,490.530642
902.505189,508.810703
903.189990,521.246774
914.859352,533.826602
918.934236,538.932702
932.999178,543.022731
948.041244,545.863308
961.192036,548.634206
974.812942,543.358659
987.073472,534.642310
995.054548,528.826398
1000.517379,523.490850
998.554176,510.948851
1001.634843,503.521325
1002.532048,497.889321
999.781722,488.524184
993.414777,483.181135
996.107497,488.119801
994.533093,483.977952
988.418424,464.846154
986.419373,456.124179
987.164230,432.665208
988.040616,417.325649
989.179486,406.096980
989.411538,404.342735
1005.460528,385.214835
1021.275873,359.625176
1033.842645,337.128142
1035.621268,318.129177
1034.240380,306.688060
1031.356428,288.874772
1024.622995,272.929400
1013.386697,254.726386
1003.928879,247.163176
999.204885,239.420069
995.520320,228.332881
986.736370,219.644191
982.560016,212.884604
971.579007,213.952037
965.425823,215.387588
960.876068,215.583740
955.908885,216.673403
950.644046,216.099929
945.645076,215.488969
941.825065,215.184668
938.348882,218.564350
934.497812,219.932474
934.630993,229.084326
931.196800,235.095339
926.741370,243.280875
935.029960,264.463046
924.894716,273.396613
922.164582,281.301210
916.005754,283.238338
904.616881,287.385548
897.542355,295.951968
885.704540,307.616513
850.697989,326.573381
835.151020,346.811400
821.783352,361.878050
810.738485,377.545456
804.574385,402.244950
797.821706,427.475655
788.018100,439.074196
778.351131,448.581867
767.388821,456.108675
755.497295,469.495059
744.075841,477.810220
739.619053,482.378637
737.641794,484.431288
736.833958,473.923658
733.705484,469.426267
736.832404,467.509965
741.856077,450.812488
741.906578,425.240901
743.584596,410.321582
750.137926,399.517095
744.665019,375.795295
735.471558,363.271739
730.791946,349.213870
726.369380,337.989457
722.664143,332.129713
716.846057,324.390257
712.860629,328.773060
708.048251,339.778652
707.316263,360.640198
701.689326,381.745439
697.181234,396.704825
683.329235,413.199828
675.134760,424.822221
659.678229,450.962173
640.984268,468.300329
624.659139,478.046199
604.872618,486.929694
586.421984,493.232753
566.761323,502.716839
549.980385,509.475413
537.886489,514.599128
523.309274,513.595834
503.908590,517.242936
489.116742,521.016363
478.140159,513.495419
464.680089,505.177214
452.737195,478.319333
445.897742,461.733006
435.139352,448.062196
429.731796,429.108136
426.473098,403.458931
419.294392,390.924855
411.350379,380.837101
397.396693,366.057618
375.340711,353.989916
359.810016,345.348839
350.372741,340.874021
338.308326,333.427985
313.268740,323.169828
292.855088,327.779599
270.880647,331.300855
261.639261,329.540524
252.782876,354.250560
245.953426,372.360146
242.157724,389.544031
236.496185,402.448771
231.405627,410.164440
229.150028,415.535957
223.195197,421.874035
222.746603,418.978254
226.103620,414.204582
231.513266,399.187609
247.241371,383.163385
263.864268,363.158752
281.042570,345.780489
292.107417,335.614347
309.136527,320.947136
321.115232,313.028481
337.383786,306.793690
